[INFO]: current net device: eth0, ip: 172.28.0.131
[INFO]: paddle job envs:
POD_IP=job-11ee553228d6cd2ff9f0a9fbb9498e8a-trainer-0.job-11ee553228d6cd2ff9f0a9fbb9498e8a
PADDLE_PORT=12345
PADDLE_TRAINER_ID=0
PADDLE_TRAINERS_NUM=1
PADDLE_USE_CUDA=1
NCCL_SOCKET_IFNAME=eth0
PADDLE_IS_LOCAL=1
OUTPUT_PATH=/root/paddlejob/workspace/output
LOCAL_LOG_PATH=/root/paddlejob/workspace/log
LOCAL_MOUNT_PATH=/mnt/code_20210903091521,/mnt/datasets_20210903091522
JOB_ID=job-11ee553228d6cd2ff9f0a9fbb9498e8a
TRAINING_ROLE=TRAINER
[INFO]: user command: python run.py
[INFO]: start trainer
~/paddlejob/workspace/code /mnt
2021-09-03 09:24:19 [INFO]	[TRAIN] epoch: 2, iter: 530/40000, loss: 0.9217, lr: 0.009881, batch_cost: 0.7960, reader_cost: 0.00022, ips: 2.5124 samples/sec | ETA 08:43:39
2021-09-03 09:24:27 [INFO]	[TRAIN] epoch: 2, iter: 540/40000, loss: 1.0506, lr: 0.009879, batch_cost: 0.8069, reader_cost: 0.00022, ips: 2.4787 samples/sec | ETA 08:50:38
2021-09-03 09:24:35 [INFO]	[TRAIN] epoch: 2, iter: 550/40000, loss: 0.9447, lr: 0.009876, batch_cost: 0.7894, reader_cost: 0.00021, ips: 2.5337 samples/sec | ETA 08:39:00
2021-09-03 09:24:43 [INFO]	[TRAIN] epoch: 2, iter: 560/40000, loss: 1.0168, lr: 0.009874, batch_cost: 0.7954, reader_cost: 0.00022, ips: 2.5143 samples/sec | ETA 08:42:52
2021-09-03 09:24:51 [INFO]	[TRAIN] epoch: 2, iter: 570/40000, loss: 0.9278, lr: 0.009872, batch_cost: 0.7893, reader_cost: 0.00021, ips: 2.5340 samples/sec | ETA 08:38:40
2021-09-03 09:24:59 [INFO]	[TRAIN] epoch: 2, iter: 580/40000, loss: 0.8978, lr: 0.009870, batch_cost: 0.7957, reader_cost: 0.00022, ips: 2.5136 samples/sec | ETA 08:42:45
2021-09-03 09:25:07 [INFO]	[TRAIN] epoch: 2, iter: 590/40000, loss: 0.9672, lr: 0.009867, batch_cost: 0.7979, reader_cost: 0.00022, ips: 2.5065 samples/sec | ETA 08:44:06
2021-09-03 09:25:15 [INFO]	[TRAIN] epoch: 2, iter: 600/40000, loss: 0.9730, lr: 0.009865, batch_cost: 0.8010, reader_cost: 0.00024, ips: 2.4970 samples/sec | ETA 08:45:57
2021-09-03 09:25:23 [INFO]	[TRAIN] epoch: 2, iter: 610/40000, loss: 0.9642, lr: 0.009863, batch_cost: 0.8011, reader_cost: 0.00023, ips: 2.4966 samples/sec | ETA 08:45:54
2021-09-03 09:25:31 [INFO]	[TRAIN] epoch: 2, iter: 620/40000, loss: 0.9831, lr: 0.009861, batch_cost: 0.8013, reader_cost: 0.00023, ips: 2.4958 samples/sec | ETA 08:45:56
2021-09-03 09:25:39 [INFO]	[TRAIN] epoch: 2, iter: 630/40000, loss: 0.9923, lr: 0.009858, batch_cost: 0.8142, reader_cost: 0.00022, ips: 2.4563 samples/sec | ETA 08:54:15
2021-09-03 09:25:47 [INFO]	[TRAIN] epoch: 2, iter: 640/40000, loss: 0.9784, lr: 0.009856, batch_cost: 0.7953, reader_cost: 0.00021, ips: 2.5146 samples/sec | ETA 08:41:44
2021-09-03 09:25:55 [INFO]	[TRAIN] epoch: 2, iter: 650/40000, loss: 0.8886, lr: 0.009854, batch_cost: 0.7967, reader_cost: 0.00021, ips: 2.5103 samples/sec | ETA 08:42:30
2021-09-03 09:26:03 [INFO]	[TRAIN] epoch: 2, iter: 660/40000, loss: 0.9034, lr: 0.009852, batch_cost: 0.8071, reader_cost: 0.00022, ips: 2.4779 samples/sec | ETA 08:49:12
2021-09-03 09:26:11 [INFO]	[TRAIN] epoch: 2, iter: 670/40000, loss: 1.1422, lr: 0.009849, batch_cost: 0.8123, reader_cost: 0.00023, ips: 2.4621 samples/sec | ETA 08:52:28
2021-09-03 09:26:19 [INFO]	[TRAIN] epoch: 2, iter: 680/40000, loss: 0.9801, lr: 0.009847, batch_cost: 0.7919, reader_cost: 0.00022, ips: 2.5254 samples/sec | ETA 08:38:59
2021-09-03 09:26:27 [INFO]	[TRAIN] epoch: 2, iter: 690/40000, loss: 0.9419, lr: 0.009845, batch_cost: 0.7909, reader_cost: 0.00022, ips: 2.5288 samples/sec | ETA 08:38:09
2021-09-03 09:26:35 [INFO]	[TRAIN] epoch: 2, iter: 700/40000, loss: 0.9161, lr: 0.009843, batch_cost: 0.7989, reader_cost: 0.00021, ips: 2.5036 samples/sec | ETA 08:43:15
2021-09-03 09:26:43 [INFO]	[TRAIN] epoch: 2, iter: 710/40000, loss: 1.1114, lr: 0.009840, batch_cost: 0.7898, reader_cost: 0.00022, ips: 2.5323 samples/sec | ETA 08:37:11
2021-09-03 09:26:51 [INFO]	[TRAIN] epoch: 2, iter: 720/40000, loss: 1.2676, lr: 0.009838, batch_cost: 0.7932, reader_cost: 0.00021, ips: 2.5214 samples/sec | ETA 08:39:17
2021-09-03 09:26:59 [INFO]	[TRAIN] epoch: 2, iter: 730/40000, loss: 0.9716, lr: 0.009836, batch_cost: 0.7871, reader_cost: 0.00021, ips: 2.5411 samples/sec | ETA 08:35:08
2021-09-03 09:27:06 [INFO]	[TRAIN] epoch: 2, iter: 740/40000, loss: 0.8592, lr: 0.009834, batch_cost: 0.7819, reader_cost: 0.00015, ips: 2.5580 samples/sec | ETA 08:31:35
2021-09-03 09:27:17 [INFO]	[TRAIN] epoch: 3, iter: 750/40000, loss: 0.8474, lr: 0.009831, batch_cost: 1.1060, reader_cost: 0.22925, ips: 1.8083 samples/sec | ETA 12:03:30
2021-09-03 09:27:26 [INFO]	[TRAIN] epoch: 3, iter: 760/40000, loss: 0.9583, lr: 0.009829, batch_cost: 0.8110, reader_cost: 0.00037, ips: 2.4661 samples/sec | ETA 08:50:23
2021-09-03 09:27:33 [INFO]	[TRAIN] epoch: 3, iter: 770/40000, loss: 1.0048, lr: 0.009827, batch_cost: 0.7952, reader_cost: 0.00021, ips: 2.5150 samples/sec | ETA 08:39:56
2021-09-03 09:27:42 [INFO]	[TRAIN] epoch: 3, iter: 780/40000, loss: 0.9424, lr: 0.009825, batch_cost: 0.8031, reader_cost: 0.00021, ips: 2.4905 samples/sec | ETA 08:44:55
2021-09-03 09:27:49 [INFO]	[TRAIN] epoch: 3, iter: 790/40000, loss: 0.9854, lr: 0.009822, batch_cost: 0.7914, reader_cost: 0.00022, ips: 2.5273 samples/sec | ETA 08:37:09
2021-09-03 09:27:57 [INFO]	[TRAIN] epoch: 3, iter: 800/40000, loss: 1.1048, lr: 0.009820, batch_cost: 0.7958, reader_cost: 0.00021, ips: 2.5132 samples/sec | ETA 08:39:55
2021-09-03 09:28:05 [INFO]	[TRAIN] epoch: 3, iter: 810/40000, loss: 0.8957, lr: 0.009818, batch_cost: 0.7961, reader_cost: 0.00021, ips: 2.5123 samples/sec | ETA 08:39:58
2021-09-03 09:28:13 [INFO]	[TRAIN] epoch: 3, iter: 820/40000, loss: 0.9912, lr: 0.009816, batch_cost: 0.7999, reader_cost: 0.00021, ips: 2.5004 samples/sec | ETA 08:42:19
2021-09-03 09:28:21 [INFO]	[TRAIN] epoch: 3, iter: 830/40000, loss: 1.1042, lr: 0.009813, batch_cost: 0.7862, reader_cost: 0.00022, ips: 2.5438 samples/sec | ETA 08:33:16
2021-09-03 09:28:29 [INFO]	[TRAIN] epoch: 3, iter: 840/40000, loss: 0.9056, lr: 0.009811, batch_cost: 0.7944, reader_cost: 0.00021, ips: 2.5176 samples/sec | ETA 08:38:29
2021-09-03 09:28:37 [INFO]	[TRAIN] epoch: 3, iter: 850/40000, loss: 0.8996, lr: 0.009809, batch_cost: 0.7921, reader_cost: 0.00021, ips: 2.5251 samples/sec | ETA 08:36:48
2021-09-03 09:28:45 [INFO]	[TRAIN] epoch: 3, iter: 860/40000, loss: 0.9136, lr: 0.009807, batch_cost: 0.7879, reader_cost: 0.00020, ips: 2.5383 samples/sec | ETA 08:33:58
2021-09-03 09:28:53 [INFO]	[TRAIN] epoch: 3, iter: 870/40000, loss: 0.9367, lr: 0.009804, batch_cost: 0.7873, reader_cost: 0.00021, ips: 2.5403 samples/sec | ETA 08:33:27
2021-09-03 09:29:01 [INFO]	[TRAIN] epoch: 3, iter: 880/40000, loss: 0.9571, lr: 0.009802, batch_cost: 0.7902, reader_cost: 0.00021, ips: 2.5309 samples/sec | ETA 08:35:13
2021-09-03 09:29:09 [INFO]	[TRAIN] epoch: 3, iter: 890/40000, loss: 1.0057, lr: 0.009800, batch_cost: 0.7918, reader_cost: 0.00021, ips: 2.5260 samples/sec | ETA 08:36:05
2021-09-03 09:29:17 [INFO]	[TRAIN] epoch: 3, iter: 900/40000, loss: 0.8958, lr: 0.009797, batch_cost: 0.7849, reader_cost: 0.00020, ips: 2.5482 samples/sec | ETA 08:31:28
2021-09-03 09:29:24 [INFO]	[TRAIN] epoch: 3, iter: 910/40000, loss: 0.9905, lr: 0.009795, batch_cost: 0.7902, reader_cost: 0.00021, ips: 2.5309 samples/sec | ETA 08:34:50
2021-09-03 09:29:32 [INFO]	[TRAIN] epoch: 3, iter: 920/40000, loss: 0.8835, lr: 0.009793, batch_cost: 0.7888, reader_cost: 0.00021, ips: 2.5354 samples/sec | ETA 08:33:47
2021-09-03 09:29:40 [INFO]	[TRAIN] epoch: 3, iter: 930/40000, loss: 0.9347, lr: 0.009791, batch_cost: 0.7897, reader_cost: 0.00020, ips: 2.5325 samples/sec | ETA 08:34:14
2021-09-03 09:29:48 [INFO]	[TRAIN] epoch: 3, iter: 940/40000, loss: 0.8416, lr: 0.009788, batch_cost: 0.7965, reader_cost: 0.00021, ips: 2.5111 samples/sec | ETA 08:38:29
2021-09-03 09:29:56 [INFO]	[TRAIN] epoch: 3, iter: 950/40000, loss: 0.9000, lr: 0.009786, batch_cost: 0.7892, reader_cost: 0.00021, ips: 2.5343 samples/sec | ETA 08:33:36
2021-09-03 09:30:04 [INFO]	[TRAIN] epoch: 3, iter: 960/40000, loss: 0.8713, lr: 0.009784, batch_cost: 0.7877, reader_cost: 0.00021, ips: 2.5390 samples/sec | ETA 08:32:32
2021-09-03 09:30:12 [INFO]	[TRAIN] epoch: 3, iter: 970/40000, loss: 0.9058, lr: 0.009782, batch_cost: 0.8272, reader_cost: 0.00022, ips: 2.4178 samples/sec | ETA 08:58:05
2021-09-03 09:30:21 [INFO]	[TRAIN] epoch: 3, iter: 980/40000, loss: 0.9812, lr: 0.009779, batch_cost: 0.8332, reader_cost: 0.00021, ips: 2.4003 samples/sec | ETA 09:01:52
2021-09-03 09:30:29 [INFO]	[TRAIN] epoch: 3, iter: 990/40000, loss: 0.9038, lr: 0.009777, batch_cost: 0.7971, reader_cost: 0.00023, ips: 2.5092 samples/sec | ETA 08:38:13
2021-09-03 09:30:36 [INFO]	[TRAIN] epoch: 3, iter: 1000/40000, loss: 0.9988, lr: 0.009775, batch_cost: 0.7936, reader_cost: 0.00022, ips: 2.5200 samples/sec | ETA 08:35:52
2021-09-03 09:30:44 [INFO]	[TRAIN] epoch: 3, iter: 1010/40000, loss: 0.9469, lr: 0.009773, batch_cost: 0.7924, reader_cost: 0.00021, ips: 2.5239 samples/sec | ETA 08:34:56
2021-09-03 09:30:52 [INFO]	[TRAIN] epoch: 3, iter: 1020/40000, loss: 0.8100, lr: 0.009770, batch_cost: 0.7931, reader_cost: 0.00022, ips: 2.5216 samples/sec | ETA 08:35:16
2021-09-03 09:31:00 [INFO]	[TRAIN] epoch: 3, iter: 1030/40000, loss: 1.1131, lr: 0.009768, batch_cost: 0.7949, reader_cost: 0.00021, ips: 2.5159 samples/sec | ETA 08:36:19
2021-09-03 09:31:08 [INFO]	[TRAIN] epoch: 3, iter: 1040/40000, loss: 0.9569, lr: 0.009766, batch_cost: 0.7922, reader_cost: 0.00022, ips: 2.5247 samples/sec | ETA 08:34:22
2021-09-03 09:31:16 [INFO]	[TRAIN] epoch: 3, iter: 1050/40000, loss: 1.1235, lr: 0.009764, batch_cost: 0.7977, reader_cost: 0.00021, ips: 2.5073 samples/sec | ETA 08:37:48
2021-09-03 09:31:24 [INFO]	[TRAIN] epoch: 3, iter: 1060/40000, loss: 0.8913, lr: 0.009761, batch_cost: 0.7914, reader_cost: 0.00021, ips: 2.5271 samples/sec | ETA 08:33:37
2021-09-03 09:31:32 [INFO]	[TRAIN] epoch: 3, iter: 1070/40000, loss: 0.8223, lr: 0.009759, batch_cost: 0.7951, reader_cost: 0.00021, ips: 2.5156 samples/sec | ETA 08:35:51
2021-09-03 09:31:40 [INFO]	[TRAIN] epoch: 3, iter: 1080/40000, loss: 0.8706, lr: 0.009757, batch_cost: 0.7931, reader_cost: 0.00022, ips: 2.5217 samples/sec | ETA 08:34:28
2021-09-03 09:31:48 [INFO]	[TRAIN] epoch: 3, iter: 1090/40000, loss: 1.0702, lr: 0.009755, batch_cost: 0.7961, reader_cost: 0.00022, ips: 2.5122 samples/sec | ETA 08:36:17
2021-09-03 09:31:56 [INFO]	[TRAIN] epoch: 3, iter: 1100/40000, loss: 0.9023, lr: 0.009752, batch_cost: 0.8073, reader_cost: 0.00022, ips: 2.4775 samples/sec | ETA 08:43:22
2021-09-03 09:32:04 [INFO]	[TRAIN] epoch: 3, iter: 1110/40000, loss: 0.8802, lr: 0.009750, batch_cost: 0.7836, reader_cost: 0.00016, ips: 2.5523 samples/sec | ETA 08:27:54
2021-09-03 09:32:15 [INFO]	[TRAIN] epoch: 4, iter: 1120/40000, loss: 0.7997, lr: 0.009748, batch_cost: 1.1227, reader_cost: 0.26830, ips: 1.7814 samples/sec | ETA 12:07:31
2021-09-03 09:32:23 [INFO]	[TRAIN] epoch: 4, iter: 1130/40000, loss: 0.9013, lr: 0.009746, batch_cost: 0.8059, reader_cost: 0.00036, ips: 2.4817 samples/sec | ETA 08:42:05
2021-09-03 09:32:31 [INFO]	[TRAIN] epoch: 4, iter: 1140/40000, loss: 0.8174, lr: 0.009743, batch_cost: 0.7903, reader_cost: 0.00022, ips: 2.5306 samples/sec | ETA 08:31:51
2021-09-03 09:32:39 [INFO]	[TRAIN] epoch: 4, iter: 1150/40000, loss: 0.8875, lr: 0.009741, batch_cost: 0.7940, reader_cost: 0.00022, ips: 2.5190 samples/sec | ETA 08:34:05
2021-09-03 09:32:47 [INFO]	[TRAIN] epoch: 4, iter: 1160/40000, loss: 0.8910, lr: 0.009739, batch_cost: 0.7919, reader_cost: 0.00022, ips: 2.5254 samples/sec | ETA 08:32:39
2021-09-03 09:32:55 [INFO]	[TRAIN] epoch: 4, iter: 1170/40000, loss: 0.9366, lr: 0.009737, batch_cost: 0.7916, reader_cost: 0.00022, ips: 2.5267 samples/sec | ETA 08:32:16
2021-09-03 09:33:03 [INFO]	[TRAIN] epoch: 4, iter: 1180/40000, loss: 0.9728, lr: 0.009734, batch_cost: 0.7946, reader_cost: 0.00022, ips: 2.5169 samples/sec | ETA 08:34:07
2021-09-03 09:33:11 [INFO]	[TRAIN] epoch: 4, iter: 1190/40000, loss: 1.0132, lr: 0.009732, batch_cost: 0.8161, reader_cost: 0.00024, ips: 2.4506 samples/sec | ETA 08:47:53
2021-09-03 09:33:19 [INFO]	[TRAIN] epoch: 4, iter: 1200/40000, loss: 0.8010, lr: 0.009730, batch_cost: 0.8248, reader_cost: 0.00023, ips: 2.4249 samples/sec | ETA 08:53:21
2021-09-03 09:33:27 [INFO]	[TRAIN] epoch: 4, iter: 1210/40000, loss: 0.8946, lr: 0.009728, batch_cost: 0.8229, reader_cost: 0.00023, ips: 2.4303 samples/sec | ETA 08:52:01
2021-09-03 09:33:36 [INFO]	[TRAIN] epoch: 4, iter: 1220/40000, loss: 0.9566, lr: 0.009725, batch_cost: 0.8130, reader_cost: 0.00023, ips: 2.4601 samples/sec | ETA 08:45:26
2021-09-03 09:33:44 [INFO]	[TRAIN] epoch: 4, iter: 1230/40000, loss: 0.8467, lr: 0.009723, batch_cost: 0.8139, reader_cost: 0.00023, ips: 2.4574 samples/sec | ETA 08:45:53
2021-09-03 09:33:52 [INFO]	[TRAIN] epoch: 4, iter: 1240/40000, loss: 0.8367, lr: 0.009721, batch_cost: 0.8142, reader_cost: 0.00023, ips: 2.4563 samples/sec | ETA 08:45:59
2021-09-03 09:34:00 [INFO]	[TRAIN] epoch: 4, iter: 1250/40000, loss: 0.9123, lr: 0.009719, batch_cost: 0.8219, reader_cost: 0.00023, ips: 2.4334 samples/sec | ETA 08:50:48
2021-09-03 09:34:09 [INFO]	[TRAIN] epoch: 4, iter: 1260/40000, loss: 0.9313, lr: 0.009716, batch_cost: 0.8523, reader_cost: 0.00024, ips: 2.3466 samples/sec | ETA 09:10:18
2021-09-03 09:34:17 [INFO]	[TRAIN] epoch: 4, iter: 1270/40000, loss: 0.9255, lr: 0.009714, batch_cost: 0.8194, reader_cost: 0.00023, ips: 2.4409 samples/sec | ETA 08:48:53
2021-09-03 09:34:25 [INFO]	[TRAIN] epoch: 4, iter: 1280/40000, loss: 0.8010, lr: 0.009712, batch_cost: 0.8200, reader_cost: 0.00023, ips: 2.4391 samples/sec | ETA 08:49:09
2021-09-03 09:34:33 [INFO]	[TRAIN] epoch: 4, iter: 1290/40000, loss: 1.0210, lr: 0.009710, batch_cost: 0.8242, reader_cost: 0.00024, ips: 2.4266 samples/sec | ETA 08:51:45
2021-09-03 09:34:41 [INFO]	[TRAIN] epoch: 4, iter: 1300/40000, loss: 1.0514, lr: 0.009707, batch_cost: 0.8177, reader_cost: 0.00023, ips: 2.4460 samples/sec | ETA 08:47:23
2021-09-03 09:34:50 [INFO]	[TRAIN] epoch: 4, iter: 1310/40000, loss: 0.8315, lr: 0.009705, batch_cost: 0.8164, reader_cost: 0.00022, ips: 2.4498 samples/sec | ETA 08:46:25
2021-09-03 09:34:58 [INFO]	[TRAIN] epoch: 4, iter: 1320/40000, loss: 0.8836, lr: 0.009703, batch_cost: 0.8174, reader_cost: 0.00023, ips: 2.4468 samples/sec | ETA 08:46:56
2021-09-03 09:35:06 [INFO]	[TRAIN] epoch: 4, iter: 1330/40000, loss: 0.9664, lr: 0.009700, batch_cost: 0.8109, reader_cost: 0.00022, ips: 2.4665 samples/sec | ETA 08:42:35
2021-09-03 09:35:14 [INFO]	[TRAIN] epoch: 4, iter: 1340/40000, loss: 0.8782, lr: 0.009698, batch_cost: 0.8197, reader_cost: 0.00024, ips: 2.4399 samples/sec | ETA 08:48:09
2021-09-03 09:35:22 [INFO]	[TRAIN] epoch: 4, iter: 1350/40000, loss: 1.0045, lr: 0.009696, batch_cost: 0.8201, reader_cost: 0.00024, ips: 2.4387 samples/sec | ETA 08:48:17
2021-09-03 09:35:30 [INFO]	[TRAIN] epoch: 4, iter: 1360/40000, loss: 0.9736, lr: 0.009694, batch_cost: 0.8135, reader_cost: 0.00024, ips: 2.4584 samples/sec | ETA 08:43:54
2021-09-03 09:35:39 [INFO]	[TRAIN] epoch: 4, iter: 1370/40000, loss: 0.9567, lr: 0.009691, batch_cost: 0.8175, reader_cost: 0.00023, ips: 2.4464 samples/sec | ETA 08:46:21
2021-09-03 09:35:47 [INFO]	[TRAIN] epoch: 4, iter: 1380/40000, loss: 0.8981, lr: 0.009689, batch_cost: 0.8197, reader_cost: 0.00023, ips: 2.4400 samples/sec | ETA 08:47:35
2021-09-03 09:35:55 [INFO]	[TRAIN] epoch: 4, iter: 1390/40000, loss: 0.9018, lr: 0.009687, batch_cost: 0.8126, reader_cost: 0.00024, ips: 2.4612 samples/sec | ETA 08:42:55
2021-09-03 09:36:03 [INFO]	[TRAIN] epoch: 4, iter: 1400/40000, loss: 0.8856, lr: 0.009685, batch_cost: 0.8145, reader_cost: 0.00023, ips: 2.4556 samples/sec | ETA 08:43:58
2021-09-03 09:36:11 [INFO]	[TRAIN] epoch: 4, iter: 1410/40000, loss: 0.8212, lr: 0.009682, batch_cost: 0.8163, reader_cost: 0.00025, ips: 2.4502 samples/sec | ETA 08:44:59
2021-09-03 09:36:19 [INFO]	[TRAIN] epoch: 4, iter: 1420/40000, loss: 0.8247, lr: 0.009680, batch_cost: 0.8269, reader_cost: 0.00024, ips: 2.4185 samples/sec | ETA 08:51:43
2021-09-03 09:36:28 [INFO]	[TRAIN] epoch: 4, iter: 1430/40000, loss: 0.9604, lr: 0.009678, batch_cost: 0.8178, reader_cost: 0.00023, ips: 2.4456 samples/sec | ETA 08:45:42
2021-09-03 09:36:36 [INFO]	[TRAIN] epoch: 4, iter: 1440/40000, loss: 0.8732, lr: 0.009676, batch_cost: 0.8193, reader_cost: 0.00023, ips: 2.4410 samples/sec | ETA 08:46:33
2021-09-03 09:36:44 [INFO]	[TRAIN] epoch: 4, iter: 1450/40000, loss: 0.8489, lr: 0.009673, batch_cost: 0.8126, reader_cost: 0.00023, ips: 2.4612 samples/sec | ETA 08:42:06
2021-09-03 09:36:52 [INFO]	[TRAIN] epoch: 4, iter: 1460/40000, loss: 0.9047, lr: 0.009671, batch_cost: 0.8203, reader_cost: 0.00024, ips: 2.4380 samples/sec | ETA 08:46:56
2021-09-03 09:37:00 [INFO]	[TRAIN] epoch: 4, iter: 1470/40000, loss: 0.8700, lr: 0.009669, batch_cost: 0.8125, reader_cost: 0.00023, ips: 2.4615 samples/sec | ETA 08:41:46
2021-09-03 09:37:08 [INFO]	[TRAIN] epoch: 4, iter: 1480/40000, loss: 0.8403, lr: 0.009667, batch_cost: 0.8109, reader_cost: 0.00018, ips: 2.4663 samples/sec | ETA 08:40:37
2021-09-03 09:37:20 [INFO]	[TRAIN] epoch: 5, iter: 1490/40000, loss: 0.8546, lr: 0.009664, batch_cost: 1.1476, reader_cost: 0.28281, ips: 1.7427 samples/sec | ETA 12:16:35
2021-09-03 09:37:28 [INFO]	[TRAIN] epoch: 5, iter: 1500/40000, loss: 1.0676, lr: 0.009662, batch_cost: 0.8218, reader_cost: 0.00036, ips: 2.4338 samples/sec | ETA 08:47:18
2021-09-03 09:37:36 [INFO]	[TRAIN] epoch: 5, iter: 1510/40000, loss: 0.8724, lr: 0.009660, batch_cost: 0.8095, reader_cost: 0.00023, ips: 2.4705 samples/sec | ETA 08:39:19
2021-09-03 09:37:44 [INFO]	[TRAIN] epoch: 5, iter: 1520/40000, loss: 0.7764, lr: 0.009658, batch_cost: 0.8145, reader_cost: 0.00021, ips: 2.4556 samples/sec | ETA 08:42:20
2021-09-03 09:37:52 [INFO]	[TRAIN] epoch: 5, iter: 1530/40000, loss: 0.8061, lr: 0.009655, batch_cost: 0.7955, reader_cost: 0.00022, ips: 2.5143 samples/sec | ETA 08:30:01
2021-09-03 09:38:00 [INFO]	[TRAIN] epoch: 5, iter: 1540/40000, loss: 0.8986, lr: 0.009653, batch_cost: 0.7951, reader_cost: 0.00021, ips: 2.5155 samples/sec | ETA 08:29:38
2021-09-03 09:38:08 [INFO]	[TRAIN] epoch: 5, iter: 1550/40000, loss: 0.8282, lr: 0.009651, batch_cost: 0.8002, reader_cost: 0.00021, ips: 2.4993 samples/sec | ETA 08:32:48
2021-09-03 09:38:16 [INFO]	[TRAIN] epoch: 5, iter: 1560/40000, loss: 0.9761, lr: 0.009649, batch_cost: 0.7989, reader_cost: 0.00022, ips: 2.5036 samples/sec | ETA 08:31:48
2021-09-03 09:38:24 [INFO]	[TRAIN] epoch: 5, iter: 1570/40000, loss: 0.9354, lr: 0.009646, batch_cost: 0.7925, reader_cost: 0.00021, ips: 2.5236 samples/sec | ETA 08:27:36
2021-09-03 09:38:32 [INFO]	[TRAIN] epoch: 5, iter: 1580/40000, loss: 0.8723, lr: 0.009644, batch_cost: 0.8138, reader_cost: 0.00021, ips: 2.4577 samples/sec | ETA 08:41:04
2021-09-03 09:38:41 [INFO]	[TRAIN] epoch: 5, iter: 1590/40000, loss: 0.8986, lr: 0.009642, batch_cost: 0.8287, reader_cost: 0.00021, ips: 2.4134 samples/sec | ETA 08:50:30
2021-09-03 09:38:49 [INFO]	[TRAIN] epoch: 5, iter: 1600/40000, loss: 0.8821, lr: 0.009639, batch_cost: 0.7980, reader_cost: 0.00021, ips: 2.5064 samples/sec | ETA 08:30:41
2021-09-03 09:38:56 [INFO]	[TRAIN] epoch: 5, iter: 1610/40000, loss: 0.8991, lr: 0.009637, batch_cost: 0.7968, reader_cost: 0.00021, ips: 2.5100 samples/sec | ETA 08:29:49
2021-09-03 09:39:04 [INFO]	[TRAIN] epoch: 5, iter: 1620/40000, loss: 0.7054, lr: 0.009635, batch_cost: 0.7940, reader_cost: 0.00021, ips: 2.5189 samples/sec | ETA 08:27:54
2021-09-03 09:39:12 [INFO]	[TRAIN] epoch: 5, iter: 1630/40000, loss: 0.9395, lr: 0.009633, batch_cost: 0.7959, reader_cost: 0.00022, ips: 2.5130 samples/sec | ETA 08:28:56
2021-09-03 09:39:20 [INFO]	[TRAIN] epoch: 5, iter: 1640/40000, loss: 0.8277, lr: 0.009630, batch_cost: 0.8007, reader_cost: 0.00022, ips: 2.4979 samples/sec | ETA 08:31:54
2021-09-03 09:39:29 [INFO]	[TRAIN] epoch: 5, iter: 1650/40000, loss: 0.9337, lr: 0.009628, batch_cost: 0.8099, reader_cost: 0.00023, ips: 2.4693 samples/sec | ETA 08:37:41
2021-09-03 09:39:37 [INFO]	[TRAIN] epoch: 5, iter: 1660/40000, loss: 0.8597, lr: 0.009626, batch_cost: 0.8043, reader_cost: 0.00022, ips: 2.4866 samples/sec | ETA 08:33:56
2021-09-03 09:39:45 [INFO]	[TRAIN] epoch: 5, iter: 1670/40000, loss: 0.9196, lr: 0.009624, batch_cost: 0.7966, reader_cost: 0.00022, ips: 2.5105 samples/sec | ETA 08:28:55
2021-09-03 09:39:52 [INFO]	[TRAIN] epoch: 5, iter: 1680/40000, loss: 0.9101, lr: 0.009621, batch_cost: 0.7946, reader_cost: 0.00022, ips: 2.5171 samples/sec | ETA 08:27:27
2021-09-03 09:40:00 [INFO]	[TRAIN] epoch: 5, iter: 1690/40000, loss: 0.8440, lr: 0.009619, batch_cost: 0.7971, reader_cost: 0.00022, ips: 2.5091 samples/sec | ETA 08:28:57
2021-09-03 09:40:09 [INFO]	[TRAIN] epoch: 5, iter: 1700/40000, loss: 0.8393, lr: 0.009617, batch_cost: 0.8081, reader_cost: 0.00022, ips: 2.4749 samples/sec | ETA 08:35:50
2021-09-03 09:40:17 [INFO]	[TRAIN] epoch: 5, iter: 1710/40000, loss: 0.7777, lr: 0.009615, batch_cost: 0.8026, reader_cost: 0.00021, ips: 2.4919 samples/sec | ETA 08:32:11
